Date,Year,Paddock,Territory,Nest_ID,Egg_ID,Length,Width,Female,Known_lay_order,Clutch_size,Clutch_size_certain,Picture_eggs,,Comments,,
13-Sep-10,2010,DUNE,DUNE W,AM,AM7,52.80,38.80,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS1,52.20,36.50,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS2,52.10,35.80,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS3,49.80,35.70,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS4,53.10,36.80,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS5,46.50,35.40,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS6,50.00,35.00,,,,,,,,,
13-Sep-10,2010,WCAMP,WCAMP S,AS,AS7,47.60,35.80,,,,,,,,,
13-Sep-10,2010,HAY1,HAY1 NE,AT,AT1,50.10,36.90,,,,,,,,,
13-Sep-10,2010,HAY1,HAY1 NE,AT,AT2,51.00,37.30,,,,,,,,,
13-Sep-10,2010,HAY1,HAY1 NE,AT,AT3,49.70,37.00,,,,,,,,,
13-Sep-10,2010,HAY1,HAY1 NE,AT,AT4,48.50,35.90,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU1,48.20,35.00,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU2,51.20,35.80,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU3,52.70,35.40,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU4,50.20,35.70,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU5,52.90,35.90,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU6,49.60,35.70,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU7,52.90,35.00,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU8,52.20,35.70,,,,,,,,,
14-Sep-10,2010,WCAMP,WCAMP RD,AU,AU9,51.00,34.50,,,,,,,,,
14-Sep-10,2010,CACT,CACT N,AH,AH7,54.50,36.80,,7,,,,,Found yesterday,,
15-Sep-10,2010,CACT,CACT S,AR,AR5,54.1,37.10,,,,,,,,,
15-Sep-10,2010,CACT,CACT S,AR,AR6,54.00,36.70,,,,,,,,,
15-Sep-10,2010,SY1,SY1 SE,AV,AV1,50.50,34.40,,,,,,,"One of these is new, other was found on 14th",,
15-Sep-10,2010,SY1,SY1 SE,AV,AV2,52.90,35.15,,,,,,,,,
15-Sep-10,2010,NPB ,NP NW,AJ,AJ3,51.40,36.30,,,,,,,These are not new…check details,,
15-Sep-10,2010,NPB ,NP NW,AJ,AJ4,54.30,35.30,,,,,,,,,
15-Sep-10,2010,NPB ,NP NW,AJ,AJ5,51.40,35.70,,,,,,,,,
15-Sep-10,2010,CACT,CACT SE CORNER,AW,AW1,51.10,36.30,,,,,,,,,
15-Sep-10,2010,CACT,CACT SE CORNER,AW,AW2,50.70,36.50,,,,,,,,,
15-Sep-10,2010,CACT,CACT SE CORNER,AW,AW3,52.50,36.80,,,,,,,,,
16-Sep-10,2010,SY1,SY1 SE,AV,AV3,53.00,45.80,,3,,,,,,,
16-Sep-10,2010,DUNE,DUNE W,AM,AM7,55.10,38.30,,,,,,,,,
17-Sep-10,2010,RF,RF NE,AX,AX1,51.30,35.10,,,,,,,,,
17-Sep-10,2010,RF,RF NE,AX,AX2,45.40,30.90,,,,,,,Way smaller,,
17-Sep-10,2010,RF,RF NE,AX,AX3,53.70,35.90,,,,,,,,,
17-Sep-10,2010,RF,RF NE,AX,AX4,52.80,35.70,,,,,,,,,
17-Sep-10,2010,RF,RF NE,AX,AX5,56.20,36.90,,,,,,,,,
18-Sep-10,2010,SY1,SY1 SE,AV,AV4,53.20,35.20,,,,,,,,,
18-Sep-10,2010,SY1,SY1 SE,AV,AV5,54.10,35.60,,,,,,,,,
18-Sep-10,2010,CACT,CACT SE CORNER,AW,AW4,52.50,36.00,,,,,,,,,
20-Sep-10,2010,SY1,SY1 SE,AV,AV6,51.90,36.90,,,,,,,,,
20-Sep-10,2010,SY1,SY1 SE,AV,AV7,53.80,34.70,,,,,,,,,
21-Sep-10,2010,CACT,CACT SE CORNER,AW,AW5,51.00,35.20,,,,,,,,,
21-Sep-10,2010,SY1,SY1 SE,AV,AV8,52.50,34.10,,,,,,,,,
21-Sep-10,2010,SY1,SY1 SE,AV,AV9,54.80,35.80,,,,,,,,,
22-Sep-10,2010,SY1,SY1 SE,AV,AV10,51.90,36.00,,,,,,,,,
24-Sep-10,2010,SY1,SY1 SE,AV,AV11,52.80,36.40,,,,,,,removed later in day,,
24-Sep-10,2010,CACT,CACT SE CORNER,AW,AW6,50.00,34.90,,,,,,,,,
24-Sep-10,2010,MOE'S ,MOE'S NW,AY,AY1,52.90,34.30,,,,,,,,,
24-Sep-10,2010,MOE'S ,MOE'S NW,AY,AY2,53.50,34.90,,,,,,,,,
24-Sep-10,2010,MOE'S ,MOE'S NW,AY,AY3,50.80,35.10,,,,,,,,,
24-Sep-10,2010,MOE'S ,MOE'S NW,AY,AY4,52.30,36.60,,,,,,,cracked and taken,,
24-Sep-10,2010,CACT,CACT NE ,AZ,AZ1,50.80,35.50,,,,,,,,,
24-Sep-10,2010,CACT,CACT NE ,AZ,AZ2,50.60,35.10,,,,,,,,,
24-Sep-10,2010,CACT,CACT NE ,AZ,AZ3,50.30,35.10,,,,,,,,,
24-Sep-10,2010,CACT,CACT NE ,AZ,AZ4,51.10,35.80,,,,,,,,,
25-Sep-10,2010,NPB ,NPB W,AG,AG10,47.70,33.90,,,,,,,Find eggs 1-9,,
25-Sep-10,2010,NPB ,NPB W,AG,AG11,52.20,34.50,,,,,,,,,
25-Sep-10,2010,NPB ,NPB SEC,BA,BA1,48.30,36.60,,,,,,,cold,,
27-Sep-10,2010,HAYTER'S,HAYTERS STREAM SE,AP,AP7,50.60,36.10,,,,,,,,,
27-Sep-10,2010,MOE'S ,MOE'S NW,AY,AY5,53.90,35.20,,,,,,,,,
28-Sep-10,2010,HAYTER'S,HAYTERS STREAM SE,AP,AP8,49.50,36.50,,,,,,,,,
30-Sep-10,2010,WCAMP,WCAMP RD,AU,AU10,50.20,34.90,,,,,,,,,
30-Sep-10,2010,WCAMP,WCAMP RD,AU,AU11,48.80,34.20,,,,,,,,,
1-Oct-10,2010,WCAMP,WCAMP RD,AU,AU12,50.90,36.40,,,,,,,,,
4-Oct-10,2010,WCAMP,WCAMP RD,AU,AU13,50.10,35.30,,,,,,,,,
4-Oct-10,2010,WCAMP,WCAMP RD,AU,AU14,50.50,36.10,,,,,,,,,
5-Oct-10,2010,SWEDE,SWEDE RD NW DITCH,BB,BB1,52.20,36.40,,,,,,,Mo found with 1 egg,,
5-Oct-10,2010,SWEDE,SWEDE RD NW DITCH,BB,BB2,51.90,36.40,,,,,,,,,
5-Oct-10,2010,SWEDE,SWEDE RD NW DITCH,BB,BB3,51.50,34.60,,,,,,,,,
5-Oct-10,2010,SWEDE,SWEDE RD NW DITCH,BB,BB4,55.90,36.50,,,,,,,,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC1,52.30,35.10,,,,,,,Mo found with 7 eggs,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC2,53.60,35.70,,,,,,,,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC3,51.20,35.20,,,,,,,,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC4,49.60,34.50,,,,,,,,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC5,52.80,36.00,,,,,,,,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC6,51.60,35.80,,,,,,,,,
5-Oct-10,2010,HAYTER'S,HAYTER'S STREAM NEAR SY2,BC,BC7,50.50,35.40,,,,,,,,,
5-Oct-10,2010,WCAMP,WCAMP RD,AU,AU15,51.90,35.20,,,,,,,,,
6-Oct-10,2010,SWEDE,SWEDE RD NW DITCH,BB,BB5,54.60,36.40,,,,,,,,,
7-Oct-10,2010,WCAMP,WCAMP RD,AU,AU16,51.40,34.90,,,,,,,Remarked 14 and 16 on 8th and flipped them up,,
8-Oct-10,2010,SWEDE,SWEDE N,BD,BD1,51.40,37.30,,,,,,,,,
8-Oct-10,2010,SWEDE,SWEDE N,BD,BD2,52.50,35.80,,,,,,,,,
8-Oct-10,2010,SWEDE,SWEDE N,BD,BD3,50.80,35.50,,,,,,,,,
8-Oct-10,2010,SWEDE,SWEDE N,BD,BD4,54.20,36.10,,,,,,,,,
11-Oct-10,2010,WCAMP,WCAMP RD,AU,AU17,50.70,34.40,,,,,,,,,
11-Oct-10,2010,WCAMP,WCAMP RD,AU,AU18,52.40,34.60,,,,,,,,,
25-Oct-10,2010,,,BE,BE1,49.80,35.20,,,,,,,,,
25-Oct-10,2010,,,BE,BE2,50.20,36.40,,,,,,,,,
25-Oct-10,2010,,,BE,BE3,49.80,35.30,,,,,,,,,
25-Oct-10,2010,,,BE,BE4,49.80,34.80,,,,,,,,,
25-Oct-10,2010,,,BE,BE5,50.20,35.40,,,,,,,,,
25-Oct-10,2010,,,BE,BE6,54.00,35.80,,,,,,,,,
25-Oct-10,2010,,,BE,BE7,51.60,36.20,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,49.20,37.50,,,,,,,1-6 look like one female and 7-9 another female,,
29-Oct-10,2010,NPB ,NPB SE ,,,54.00,36.70,,,,,,,NEAR GROUP U,,
29-Oct-10,2010,NPB ,NPB SE ,,,50.60,37.40,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,51.00,35.80,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,53.00,36.60,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,50.10,35.40,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,51.90,35.40,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,49.00,34.00,,,,,,,,,
29-Oct-10,2010,NPB ,NPB SE ,,,49.90,35.00,,,,,,,,,
29-Oct-10,,,,,,,,,,,,,,"This page is confusing, also do nests BF, BG, BH, and BI",,
25-Sep-13,2013,HAY 1,HAY 1 S,,A,52.24,36.87,,,,,,,,,
25-Sep-13,2013,HAY3,HAY3 W,,A,55.40,35.85,,,,,,,,,
25-Sep-13,2013,HAY3,HAY3 W,,B,52.75,35.12,,,,,,,,,
25-Sep-13,2013,HAY3,HAY3 W,,C,53.58,34.40,,,,,,,,,
25-Sep-13,2013,HAY3,HAY3 W,,D,57.64,35.42,,,,,,,,,
25-Sep-13,2013,HAY3,HAY3 W,,E,51.88,34.31,,,,,,,,,
25-Sep-13,2013,HAY3,HAY3 W,,F,54.10,33.86,,,,,,,,,
26-Sep-13,2013,LAG,LAG FLATS,,A,51.32,35.76,,,,,,,"IN MAIN NEST, WARM",,
26-Sep-13,2013,LAG,LAG FLATS,,B,51.46,36.57,,,,,,,"IN MAIN NEST, WARM",,
26-Sep-13,2013,LAG,LAG FLATS,,C,58.12,36.58,,,,,,,"IN SATELITE NEST, COLD",,
26-Sep-13,2013,SY,SY NE,,A,55.07,36.93,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,A,51.12,37.03,,,,,,,1-7 IN TIER 1,,
26-Sep-13,2013,SY1,SY1 W,,B,51.64,36.27,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,C,51.16,38.08,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,D,51.21,35.78,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,E,51.48,37.56,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,F,52.22,35.84,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,G,51.56,38.53,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,H,51.74,38.02,,,,,,,8-11 IN TIER 2,,
26-Sep-13,2013,SY1,SY1 W,,I,48.18,36.20,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,J,51.97,36.65,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,K,49.91,38.03,,,,,,,,,
26-Sep-13,2013,SY1,SY1 W,,L,50.04,36.52,,,,,,,12 AND 13 ROLLED OUT,,
26-Sep-13,2013,SY1,SY1 W,,M,51.19,37.29,,,,,,,,,
26-Sep-13,2013,SY2,SY2 W,,A,50.22,36.51,,,,,,,HATCHED SHELL NEARBY,,
26-Sep-13,2013,RF,RF SE,,A,53.46,35.38,,,,,,,"1 AND 2 IN TIER 1, WARM",,
26-Sep-13,2013,RF,RF SE,,B,55.19,35.49,,,,,,,,,
26-Sep-13,2013,RF,RF SE,,C,51.85,36.94,,,,,,,"EGG 3 IN TIER 2, COLD",,
26-Sep-13,2013,RF,RF SE,,D,54.33,36.60,,,,,,,"EGG 4 IN TIER 3, COLD",,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 1,,D,52.12,36.18,,,,,,,FOUND WITH 3 CHICKS ,,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 1,,E,54.24,37.26,,,,,,,,,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 1,,F,56.95,36.30,,,,,,,,,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 2,,A,48.49,36.23,,,,,,,"7 METERS FROM NEST 1, EGGS A-C IN TIER 1",,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 2,,B,52.94,36.86,,,,,,,,,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 2,,C,52.14,36.88,,,,,,,,,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 2,,G,53.60,38.75,,,,,,,"BROKEN, COLD, EGGS G AND H IN TIER 2",,
27-Sep-13,2013,WCAMP,WCAMP NW NEST 2,,H,51.81,36.00,,,,,,,COLD,,
28-Sep-13,2013,WCAMP,WCAMP CE,,A,53.60,35.03,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CE,,B,52.48,38.43,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CE,,C,52.65,37.75,,,,,,,"SLIGHT CRACK, MAYBE PIP?",,
28-Sep-13,2013,WCAMP,WCAMP CE,,D,54.09,35.08,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CE,,E,53.51,36.73,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CE,,F,53.41,35.65,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CE,,G,53.94,37.69,,,,,,,SIDE CRUSHED IN ,,
28-Sep-13,2013,WCAMP,WCAMP CE,,H,52.94,36.04,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CE,,I,53.35,35.77,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CW,,A,47.25,34.79,,,,,,,GPS AS WCCSN,,
28-Sep-13,2013,WCAMP,WCAMP CW,,B,51.60,36.40,,,,,,,JIM THOUGHT IT SHOULD BE CHANGED TO CENTRE NORTH WEST,,
28-Sep-13,2013,WCAMP,WCAMP CW,,C,51.37,35.93,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CW,,D,52.41,36.13,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CW,,E,51.13,35.90,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CW,,F,52.99,36.05,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP CW,,G,52.60,35.75,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP SE,,A,54.77,37.21,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP SE,,B,53.04,37.94,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP SE,,C,55.04,37.91,,,,,,,,,
28-Sep-13,2013,WCAMP,WCAMP SE,,D,55.39,38.21,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,A,51.62,38.06,,,,,,,"EGGS A-F IN ONE NEST, WARM",,
28-Sep-13,2013,NPB,NPB S,,B,49.48,35.76,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,C,51.39,37.57,,,,,,,THIS ONE BROKEN AND TAKEN,,
28-Sep-13,2013,NPB,NPB S,,D,49.47,35.24,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,E,48.77,35.19,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,F,48.81,35.60,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,G,50.57,37.93,,,,,,,"EGGS G-J IN SECOND NEST, WARM",,
28-Sep-13,2013,NPB,NPB S,,H,51.82,35.63,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,I,50.33,34.18,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,J,55.34,36.52,,,,,,,,,
28-Sep-13,2013,NPB,NPB S,,K,48.53,35.41,,,,,,,"ROLLED OUT, TAKEN ",,
28-Sep-13,2013,NPB,NPB W,,A,49.71,37.32,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,B,49.48,35.30,,,,,,,"CRUSHED IN, DEAD, TAKEN",,
28-Sep-13,2013,NPB,NPB W,,C,52.80,38.02,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,D,50.98,36.11,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,E,49.27,36.70,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,F,53.77,36.07,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,G,48.71,36.47,,,,,,,SMALL DEPRESSION,,
28-Sep-13,2013,NPB,NPB W,,H,54.98,36.62,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,I,55.18,36.00,,,,,,,,,
28-Sep-13,2013,NPB,NPB W,,J,54.13,36.56,,,,,,,,,
28-Sep-13,2013,NPB,NPB NW,,A,48.90,36.73,,,,,,,,,
28-Sep-13,2013,NPB,NPB NW,,B,50.66,35.93,,,,,,,PIP?,,
28-Sep-13,2013,NPB,NPB NW,,C,53.76,37.43,,,,,,,,,
28-Sep-13,2013,NPB,NPB NW,,D,54.73,36.08,,,,,,,,,
28-Sep-13,2013,NPB,NPB NW,,E,54.39,37.07,,,,,,,,,
28-Sep-13,2013,NPB,NPB NW,,F,52.00,35.98,,,,,,,PIP,,
29-Sep-13,2013,SY1,SY1 W,,N,52.85,37.66,,,,,,,,,
29-Sep-13,2013,SY1,SY1 W,,O,51.00,36.42,,,,,,,,,
29-Sep-13,2013,WCAMP,WCAMP SE,,E,56.46,38.04,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,A,53.62,38.95,,,,,,,"FOUND WITH 3 MOBILE CHICKS, YR/WB ADULT",,
2-Oct-13,2013,NPB ,NPB E NEST 2,,B,54.18,37.95,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,C,54.85,35.88,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,D,51.37,35.18,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,E,53.24,35.76,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,F,52.42,35.35,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,G,52.64,34.51,,,,,,,,,
2-Oct-13,2013,NPB ,NPB E NEST 2,,H,51.70,34.58,,,,,,,,,
4-Oct-13,2013,CACT,CACT SE,,A,49.91,36.00,,,,,,,,,
4-Oct-13,2013,CACT,CACT SE,,B,52.59,37.47,,,,,,,,,
4-Oct-13,2013,CACT,CACT SE,,C,51.63,38.39,,,,,,,,,
4-Oct-13,2013,CACT,CACT SE,,D,51.97,37.67,,,,,,,,,
4-Oct-13,2013,CACT,CACT SE,,E,50.83,37.54,,,,,,,,,
4-Oct-13,2013,ECSEN,ECSEN,,A,48.43,35.75,,,,,,,,,
4-Oct-13,2013,ECSEN,ECSEN,,B,49.40,35.86,,,,,,,,,
4-Oct-13,2013,ECSEN,ECSEN,,C,47.83,36.70,,,,,,,,,
4-Oct-13,2013,ECSEN,ECSEN,,D,47.35,35.94,,,,,,,,,
5-Oct-13,2013,SY1,SY1 W,,P,50.21,36.01,,,,,,,,,
6-Oct-13,2013,SY1,SY1W,,Q,50.61,37.04,,,,,,,,,
6-Oct-13,2013,SY1,SY1W,,R,51.65,37.30,,,,,,,,,
6-Oct-13,2013,ECAMP,ECAMP SE,,1,49.96,36.59,,,,,,,PREDATED,,
6-Oct-13,2013,ECAMP,ECAMP SE,,A,52.20,35.57,,,,,,,WARM,,
6-Oct-13,2013,ECAMP,ECAMP SE,,B,53.07,35.78,,,,,,,WARM,,
7-Oct-13,2013,SY1,SY1W,,S,51.88,36.65,,,,,,,,,
7-Oct-13,2013,SY1,SY1W,,T,51.04,38.28,,,,,,,,,
7-Oct-13,2013,SY1,SY1 NW,,A,53.21,36.69,,,,,,,IN GPS AS SY1NNWN,,
7-Oct-13,2013,SY1,SY1 NW,,B,46.91,35.73,,,,,,,"2 CHICKS CAUGHT TO DATE, FOUND GREEN TODAY",,
7-Oct-13,2013,SY1,SY1 NW,,C,48.33,35.93,,,,,,,,,
7-Oct-13,2013,SY1,SY1 NW,,D,57.81,35.99,,,,,,,,,
7-Oct-13,2013,SY1,SY1 NW,,E,54.81,37.04,,,,,,,,,
7-Oct-13,2013,SY1,SY1 NW,,F,46.16,34.25,,,,,,,,,
7-Oct-13,2013,SY1,SY1 NW,,G,49.36,37.00,,,,,,,,,
7-Oct-13,2013,SY1,SY1 NW,,H,55.36,36.16,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,A,53.33,35.77,,,,,,,IN GPS AS HAYWCN,,
8-Oct-13,2013,HAY3,HAY3 WC,,B,51.92,34.94,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,C,57.48,35.33,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,D,49.17,33.75,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,E,56.59,35.69,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,F,55.53,34.89,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,G,51.54,34.43,,,,,,,,,
8-Oct-13,2013,HAY3,HAY3 WC,,H,53.45,34.98,,,,,,,,,
8-Oct-13,2013,SY1,SY1W,,U,51.28,36.06,,,,,,,,,
8-Oct-13,2013,SY1,SY1W,,V,50.91,37.07,,,,,,,,,
8-Oct-13,2013,SY1,SY1 C,,A,54.43,38.28,,,,,,,IN GPS AS SY1SCN,,
8-Oct-13,2013,SY1,SY1 C,,B,54.90,38.28,,,,,,,,,
8-Oct-13,2013,SY1,SY1 C,,C,51.15,36.57,,,,,,,,,
8-Oct-13,2013,SY1,SY1 C,,D,55.02,38.12,,,,,,,,,
9-Oct-13,2013,SY1,SY1W,,W,49.67,37.82,,,,,,,,,
9-Oct-13,2013,SY1,SY1W,,X,52.18,37.42,,,,,,,,,
9-Oct-13,2013,SY2,SY2 SW,,A,53.07,35.14,,,,,,,FOUND ON 8TH,,
9-Oct-13,2013,SY2,SY2 SW,,B,48.92,36.42,,,,,,,,,
9-Oct-13,2013,SY2,SY2 SW,,C,51.52,34.87,,,,,,,,,
9-Oct-13,2013,SY2,SY2 SW,,D,49.99,35.13,,,,,,,,,
9-Oct-13,2013,SY2,SY2 SW,,E,51.16,35.71,,,,,,,,,
9-Oct-13,2013,SY2,SY2 SW,,F,49.06,34.06,,,,,,,,,
10-Oct-13,2013,SY1,SY1W,,Y,53.08,37.52,,,,,,,,,
10-Oct-13,2013,SY1,SY1W,,Z,51.66,36.34,,,,,,,,,
11-Oct-13,2013,SY1,SY1W,,AA,49.87,35.84,,,,,,,,,
11-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,A,53.47,35.58,,,,,,,,,
11-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,B,52.23,37.18,,,,,,,,,
11-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,C,54.63,35.80,,,,,,,,,
11-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,D,48.54,34.45,,,,,,,,,
11-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,E,51.02,37.73,,,,,,,,,
11-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,F,53.09,35.14,,,,,,,,,
12-Oct-13,2013,SY1,SY1W,,AB,51.11,37.55,,,,,,,,,
12-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,G,52.64,38.81,,,,,,,,,
13-Oct-13,2013,SY1,SY1W,,AC,54.44,36.64,,,,,,,,,
13-Oct-13,2013,SY1,SY1W,,AD,51.15,36.93,,,,,,,,,
13-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,H,53.22,35.98,,,,,,,,,
13-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,I,50.20,36.54,,,,,,,,,
14-Oct-13,2013,SY1,SY1W,,AE,49.89,36.98,,,,,,,,,
15-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,J,53.34,35.20,,,,,,,,,
15-Oct-13,2013,WCAMP,WCAMP CE NEST 2,,K,54.79,35.65,,,,,,,,,
15-Oct-13,2013,SY1,SY1W,,AF,53.40,36.68,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A1,54.51,37.14,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A2,54.16,37.29,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A3,57.27,37.66,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A4,54.96,36.59,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A5,51.83,36.55,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A6,50.85,36.34,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A7,54.19,38.30,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A8,53.85,37.79,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A9,54.77,37.75,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A10,54.59,37.95,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A11,54.30,38.23,,,,,,,,,
29-Aug-14,2014,SY1,SY1 NC,A,A12,54.02,36.14,,,,,,,12 AND 13 IN SECOND NEST ,,
29-Aug-14,2014,SY1,SY1 NC,A,A13,55.12,37.74,,,,,,,12 AND 13 IN SECOND NEST ,,
29-Aug-14,2014,CACT,CACT SE,B,B5,51.67,36.43,,,,,,,FOUND WITH 4 CHICKS ,,
29-Aug-14,2014,CACT,CACT SE,B,B6,53.44,37.81,,,,,,,,,
29-Aug-14,2014,CACT,CACT SE,B,B7,53.04,34.83,,,,,,,,,
29-Aug-14,2014,CACT,CACT SE,B,B8,54.06,36.85,,,,,,,JIM ACCIDENTALLY BROKE IT,,
29-Aug-14,2014,SY1,SY1 SE,C,C4,55.03,35.12,,,,,,,"3 ADULTS AND 3 CHICKS MOBILE, 1 COLD EGG",,
29-Aug-14,2014,SY1,SY1 CN,D,D1,53.83,38.87,,,,,,,"6 EGGS COLD, DISTURBED",,
29-Aug-14,2014,SY1,SY1 CN,D,D2,55.87,38.39,,,,,,,,,
29-Aug-14,2014,SY1,SY1 CN,D,D3,53.29,38.20,,,,,,,,,
29-Aug-14,2014,SY1,SY1 CN,D,D4,47.41,34.72,,,,,,,,,
29-Aug-14,2014,SY1,SY1 CN,D,D5,49.91,35.14,,,,,,,,,
29-Aug-14,2014,SY1,SY1 CN,D,D6,47.25,34.11,,,,,,,,,
